id_vivienda,superficie,num_hab,distancia,fecha_const,parking,premiada,tam_buzon,precio,impuestos,vendida
viv_1386,122.0,4+,7,1977-01-01,ext,0,1.9,327000,32700.0,1
viv_1387,88.0,2,6,1998-01-01,int,0,0.5,281000,28100.0,0
viv_1388,116.0,4+,6,2009-01-01,int,0,1.4,342000,34200.0,1
viv_1389,105.0,3,8,1966-01-01,ext,0,1.5,209000,20900.0,0
viv_1390,77.0,2,6,2021-01-01,int,0,1.9,282000,28200.0,0
viv_1391,78.0,3,6,2016-01-01,ext,0,1.5,257000,25700.0,0
viv_1392,86.0,1,7,2021-01-01,,0,1.1,178000,17800.0,1
viv_1393,83.0,2,9,1971-01-01,,0,1.3,186000,18600.0,0
viv_1394,66.0,4+,5,1970-01-01,int,0,1.2,265000,26500.0,0
viv_1395,112.0,2,1,1988-01-01,ext,0,1.6,287000,28700.0,1
viv_1396,81.0,2,8,1994-01-01,int,0,1.6,226000,22600.0,1
viv_1397,128.0,4+,2,1986-01-01,,0,0.9,243000,24300.0,0
viv_1398,109.0,3,3,1992-01-01,,0,0.6,279000,27900.0,1
viv_1399,123.0,1,6,1986-01-01,,0,1.3,256000,25600.0,0
viv_1400,96.0,1,5,1972-01-01,int,0,0.7,208000,20800.0,1
viv_1401,87.0,3,4,1999-01-01,,0,1.5,245000,24500.0,1
viv_1402,112.0,3,4,1993-01-01,,0,1.7,277000,27700.0,1
viv_1403,105.0,3,2,2023-01-01,ext,0,1.7,308000,30800.0,1
viv_1404,122.0,3,7,1964-01-01,,0,1.3,209000,20900.0,1
viv_1405,84.0,1,9,1999-01-01,,0,1.1,165000,16500.0,1
viv_1406,62.0,3,3,2018-01-01,ext,0,1.6,214000,21400.0,1
viv_1407,60.0,4+,5,1989-01-01,ext,0,1.8,298000,29800.0,0
viv_1408,89.0,2,5,2023-01-01,ext,0,1.0,246000,24600.0,1
viv_1409,112.0,1,2,2014-01-01,ext,0,0.8,224000,22400.0,1
viv_1410,117.0,2,8,1970-01-01,int,0,1.4,267000,26700.0,1
viv_1411,62.0,3,5,1996-01-01,int,0,1.3,268000,26800.0,0
viv_1412,101.0,4+,5,1976-01-01,int,0,1.5,312000,31200.0,1
viv_1413,61.0,3,10,1988-01-01,,0,1.1,155000,15500.0,1
viv_1414,106.0,4+,3,1996-01-01,int,0,1.0,334000,33400.0,1
viv_1415,108.0,1,2,2020-01-01,ext,0,1.0,223000,22300.0,1
viv_1416,74.0,1,4,2018-01-01,ext,0,1.5,167000,16700.0,0
viv_1417,88.0,3,10,1965-01-01,,0,1.5,166000,16600.0,1
viv_1418,106.0,4+,8,1964-01-01,,0,1.5,202000,20200.0,1
viv_1419,126.0,3,2,2012-01-01,,0,1.6,304000,30400.0,1
viv_1420,83.0,1,8,1969-01-01,,0,1.1,166000,16600.0,1
viv_1421,114.0,2,8,1981-01-01,ext,0,0.6,264000,26400.0,1
viv_1422,60.0,4+,1,1997-01-01,int,0,0.8,224000,22400.0,1
viv_1423,60.0,3,5,1990-01-01,int,0,0.8,209000,20900.0,1
viv_1424,82.0,3,7,1976-01-01,int,0,1.8,252000,25200.0,1
viv_1425,128.0,1,1,2005-01-01,int,0,0.8,244000,24400.0,1
viv_1426,73.0,1,10,1987-01-01,ext,0,2.0,212000,21200.0,0
viv_1427,129.0,1,8,2003-01-01,ext,0,0.6,219000,21900.0,1
viv_1428,122.0,3,5,2017-01-01,,0,1.8,313000,31300.0,0
viv_1429,124.0,1,2,1987-01-01,,0,0.9,135000,13500.0,0
viv_1430,72.0,2,7,1985-01-01,,0,1.8,180000,18000.0,0
viv_1431,108.0,4+,3,2019-01-01,,0,1.6,292000,29200.0,1
viv_1432,114.0,3,9,1984-01-01,ext,0,0.5,265000,26500.0,1
viv_1433,118.0,2,3,1986-01-01,ext,0,0.9,138000,13800.0,0
viv_1434,67.0,2,7,1996-01-01,int,0,1.1,205000,20500.0,1
viv_1435,126.0,2,6,1970-01-01,ext,0,1.5,281000,28100.0,1
viv_1436,60.0,3,10,2018-01-01,,0,1.4,122000,12200.0,0
viv_1437,95.0,2,5,2002-01-01,int,0,0.6,267000,26700.0,1
viv_1438,99.0,4+,8,2000-01-01,,0,1.0,254000,25400.0,1
viv_1439,70.0,4+,3,2016-01-01,int,0,1.9,251000,25100.0,1
viv_1440,129.0,3,10,2022-01-01,int,0,1.6,113000,11300.0,0
viv_1441,86.0,3,6,1999-01-01,int,0,0.6,267000,26700.0,1
viv_1442,89.0,2,5,1980-01-01,,0,1.8,224000,22400.0,1
viv_1443,82.0,2,8,2000-01-01,int,0,0.8,230000,23000.0,1
viv_1444,95.0,4+,1,2007-01-01,ext,0,0.5,306000,30600.0,1
viv_1445,63.0,3,9,1970-01-01,int,0,0.6,193000,19300.0,1
viv_1446,125.0,1,2,1990-01-01,int,0,0.8,240000,24000.0,1
viv_1447,91.0,4+,5,2012-01-01,int,0,0.9,195000,19500.0,0
viv_1448,106.0,2,5,1966-01-01,ext,0,0.6,248000,24800.0,1
viv_1449,113.0,3,9,2011-01-01,int,0,1.6,183000,18300.0,0
viv_1450,111.0,2,5,1986-01-01,,0,1.4,249000,24900.0,1
viv_1451,107.0,2,10,1970-01-01,ext,0,0.9,197000,19700.0,1
viv_1452,87.0,1,6,1989-01-01,ext,0,1.2,183000,18300.0,0
viv_1453,109.0,4+,9,1997-01-01,ext,0,0.7,273000,27300.0,1
viv_1454,117.0,2,4,2022-01-01,,0,1.6,261000,26100.0,1
viv_1455,62.0,3,9,1992-01-01,ext,0,0.8,302000,30200.0,0
viv_1456,105.0,4+,9,1972-01-01,int,0,1.0,274000,27400.0,1
viv_1457,68.0,2,6,1986-01-01,ext,0,1.2,206000,20600.0,1
viv_1458,75.0,2,8,1999-01-01,ext,0,0.8,210000,21000.0,1
viv_1459,108.0,4+,3,2004-01-01,ext,0,1.8,325000,32500.0,1
viv_1460,67.0,4+,8,2013-01-01,ext,0,1.2,219000,21900.0,1
viv_1461,74.0,2,2,2019-01-01,int,0,1.3,234000,23400.0,1
viv_1462,105.0,3,4,2007-01-01,,0,0.6,272000,27200.0,1
viv_1463,84.0,1,10,1998-01-01,ext,0,1.2,134000,13400.0,0
viv_1464,80.0,4+,1,2006-01-01,int,0,0.7,336000,33600.0,0
viv_1465,77.0,3,4,1978-01-01,int,0,1.6,156000,15600.0,0
viv_1466,61.0,2,2,1998-01-01,,0,1.0,279000,27900.0,0
viv_1467,107.0,2,1,2017-01-01,int,0,0.9,297000,29700.0,1
viv_1468,99.0,4+,5,1998-01-01,int,0,0.5,317000,31700.0,1
viv_1469,123.0,3,7,1998-01-01,int,0,1.3,328000,32800.0,1
viv_1470,94.0,3,2,1975-01-01,ext,0,1.0,282000,28200.0,1
viv_1471,103.0,2,4,1966-01-01,,0,0.8,227000,22700.0,1
viv_1472,97.0,3,4,1973-01-01,int,0,0.6,292000,29200.0,1
viv_1473,75.0,3,7,1992-01-01,,0,1.2,213000,21300.0,1
viv_1474,70.0,1,1,1988-01-01,int,0,1.1,184000,18400.0,1
viv_1475,111.0,1,4,1980-01-01,ext,0,0.9,221000,22100.0,1
viv_1476,122.0,3,7,1977-01-01,ext,0,1.8,350000,35000.0,0
viv_1477,112.0,1,8,1990-01-01,,0,1.9,126000,12600.0,0
viv_1478,125.0,2,1,1981-01-01,ext,0,1.3,202000,20200.0,0
viv_1479,129.0,3,7,1980-01-01,,0,1.3,264000,26400.0,0
viv_1480,117.0,2,1,2021-01-01,ext,0,0.5,292000,29200.0,0
viv_1481,77.0,4+,2,2010-01-01,int,0,0.6,268000,26800.0,1
viv_1482,94.0,2,3,1980-01-01,int,0,1.7,267000,26700.0,1
viv_1483,82.0,2,5,2013-01-01,ext,0,1.7,234000,23400.0,1
viv_1484,77.0,1,5,2006-01-01,int,0,1.5,200000,20000.0,0
viv_1485,99.0,3,7,2012-01-01,int,0,1.7,290000,29000.0,1
viv_1486,69.0,2,2,1977-01-01,int,0,1.2,217000,21700.0,1
viv_1487,110.0,4+,3,1978-01-01,ext,0,1.5,328000,32800.0,1
viv_1488,84.0,1,5,1972-01-01,,0,2.0,179000,17900.0,0
viv_1489,65.0,3,8,1973-01-01,int,0,0.6,206000,20600.0,1
viv_1490,105.0,4+,1,1964-01-01,,0,0.6,218000,21800.0,1
viv_1491,99.0,3,1,1975-01-01,ext,0,0.9,293000,29300.0,1
viv_1492,109.0,2,3,1997-01-01,ext,0,1.1,280000,28000.0,1
viv_1493,90.0,3,3,2006-01-01,ext,0,0.6,279000,27900.0,1
viv_1494,110.0,2,5,2013-01-01,int,0,1.8,341000,34100.0,0
viv_1495,130.0,1,3,1996-01-01,ext,0,1.5,179000,17900.0,0
viv_1496,92.0,1,8,2005-01-01,ext,0,1.9,193000,19300.0,1
viv_1497,68.0,2,3,1987-01-01,ext,0,1.9,212000,21200.0,1
viv_1498,117.0,3,8,1983-01-01,,0,0.7,262000,26200.0,1
viv_1499,112.0,2,1,2019-01-01,,0,0.8,261000,26100.0,1
viv_1500,71.0,2,8,1966-01-01,ext,0,0.9,189000,18900.0,1
viv_1501,129.0,1,8,1972-01-01,,0,1.3,197000,19700.0,1
viv_1502,105.0,2,10,2000-01-01,,0,0.7,186000,18600.0,1
viv_1503,120.0,3,6,2014-01-01,int,0,1.7,334000,33400.0,1
viv_1504,127.0,2,9,1974-01-01,int,0,1.7,264000,26400.0,1
viv_1505,85.0,3,10,1997-01-01,int,0,0.6,324000,32400.0,0
viv_1506,86.0,1,10,1975-01-01,,0,1.1,146000,14600.0,1
viv_1507,68.0,2,5,1992-01-01,int,0,1.6,215000,21500.0,1
viv_1508,100.0,2,10,1985-01-01,,0,1.8,182000,18200.0,1
viv_1509,103.0,3,8,1989-01-01,,0,1.2,261000,26100.0,0
viv_1510,130.0,4+,6,2015-01-01,,0,0.6,312000,31200.0,1
viv_1511,101.0,4+,9,1969-01-01,ext,0,0.6,255000,25500.0,1
viv_1512,89.0,2,7,1984-01-01,,0,1.4,220000,22000.0,1
viv_1513,92.0,4+,6,1968-01-01,int,0,1.4,276000,27600.0,1
viv_1514,130.0,3,3,1996-01-01,,0,1.9,302000,30200.0,1
viv_1515,97.0,1,2,2004-01-01,ext,0,1.4,349000,34900.0,0
viv_1516,75.0,3,5,1996-01-01,int,0,1.2,212000,21200.0,0
viv_1517,125.0,3,9,1993-01-01,int,0,0.6,322000,32200.0,0
viv_1518,119.0,2,7,2011-01-01,,0,1.7,237000,23700.0,0
viv_1519,130.0,2,4,1996-01-01,ext,0,1.2,306000,30600.0,1
viv_1520,70.0,3,6,1971-01-01,,0,1.3,205000,20500.0,1
viv_1521,108.0,1,5,2005-01-01,int,0,1.3,136000,13600.0,0
viv_1522,129.0,3,7,2000-01-01,ext,0,1.4,321000,32100.0,1
viv_1523,117.0,2,9,2010-01-01,ext,0,0.6,253000,25300.0,1
viv_1524,111.0,3,3,1985-01-01,,0,1.4,281000,28100.0,1
viv_1525,129.0,3,4,1990-01-01,ext,0,0.9,283000,28300.0,0
viv_1526,113.0,2,4,1977-01-01,,0,1.3,255000,25500.0,1
viv_1527,130.0,2,4,2011-01-01,int,0,0.9,321000,32100.0,1
viv_1528,77.0,1,9,1993-01-01,,0,1.5,158000,15800.0,1
viv_1529,118.0,4+,8,2010-01-01,,0,1.3,275000,27500.0,1
viv_1530,73.0,3,10,1974-01-01,int,0,0.9,223000,22300.0,0
viv_1531,124.0,1,5,2021-01-01,,0,1.3,209000,20900.0,1
viv_1532,71.0,3,5,2018-01-01,ext,0,2.0,233000,23300.0,1
viv_1533,86.0,4+,7,1984-01-01,ext,0,0.9,266000,26600.0,1
viv_1534,106.0,3,6,2019-01-01,int,0,0.9,306000,30600.0,1
viv_1535,109.0,1,6,1968-01-01,int,0,1.1,210000,21000.0,1
viv_1536,71.0,3,8,1982-01-01,,0,1.6,309000,30900.0,0
viv_1537,64.0,3,5,1970-01-01,ext,0,1.5,210000,21000.0,1
viv_1538,75.0,2,7,1968-01-01,int,0,1.5,189000,18900.0,0
viv_1539,106.0,1,2,1994-01-01,ext,0,1.8,221000,22100.0,1
viv_1540,119.0,4+,9,2021-01-01,,0,1.7,259000,25900.0,1
viv_1541,124.0,1,8,1970-01-01,ext,0,1.1,200000,20000.0,0
viv_1542,75.0,1,7,1984-01-01,ext,0,1.3,177000,17700.0,1
viv_1543,90.0,4+,6,1966-01-01,int,0,1.4,265000,26500.0,1
viv_1544,109.0,2,1,2021-01-01,ext,0,0.7,284000,28400.0,1
viv_1545,94.0,4+,7,1980-01-01,int,0,1.6,291000,29100.0,1
viv_1546,109.0,1,5,2011-01-01,,0,1.6,199000,19900.0,1
viv_1547,128.0,4+,1,2018-01-01,,0,0.6,320000,32000.0,1
viv_1548,121.0,3,2,2008-01-01,,0,0.9,294000,29400.0,1
viv_1549,101.0,3,6,2000-01-01,,0,0.8,260000,26000.0,1
viv_1550,80.0,2,2,2000-01-01,ext,0,1.7,238000,23800.0,1
viv_1551,121.0,2,10,1975-01-01,int,0,0.6,213000,21300.0,1
viv_1552,102.0,2,3,2000-01-01,,0,0.9,248000,24800.0,1
viv_1553,116.0,3,9,1991-01-01,ext,0,0.8,269000,26900.0,1
viv_1554,85.0,4+,2,1999-01-01,,0,0.7,252000,25200.0,1
viv_1555,84.0,1,8,2002-01-01,int,0,1.9,190000,19000.0,1
viv_1556,128.0,3,10,2020-01-01,,0,1.6,215000,21500.0,1
viv_1557,91.0,3,7,1989-01-01,int,0,1.1,272000,27200.0,1
viv_1558,81.0,2,5,2019-01-01,int,0,1.4,244000,24400.0,1
viv_1559,60.0,4+,2,1997-01-01,,0,1.4,317000,31700.0,0
viv_1560,94.0,4+,7,1972-01-01,,0,1.0,250000,25000.0,1
viv_1561,101.0,3,9,2012-01-01,,0,1.7,229000,22900.0,1
viv_1562,125.0,3,5,2002-01-01,int,0,0.8,346000,34600.0,1
viv_1563,95.0,4+,1,2023-01-01,ext,0,0.5,306000,30600.0,1
viv_1564,84.0,1,4,2005-01-01,ext,0,1.8,196000,19600.0,1
viv_1565,78.0,1,3,1978-01-01,ext,0,1.9,187000,18700.0,1
viv_1566,70.0,3,2,1983-01-01,,0,1.1,215000,21500.0,1
viv_1567,116.0,1,3,1980-01-01,ext,0,0.6,158000,15800.0,0
viv_1568,119.0,3,3,2007-01-01,int,0,1.1,345000,34500.0,1
viv_1569,93.0,3,6,1968-01-01,,0,0.9,237000,23700.0,1
viv_1570,78.0,4+,4,1995-01-01,,0,1.9,236000,23600.0,1
viv_1571,103.0,3,2,1988-01-01,ext,0,0.5,260000,26000.0,0
viv_1572,67.0,4+,2,2003-01-01,,0,0.9,217000,21700.0,1
viv_1573,98.0,4+,10,2002-01-01,ext,0,1.1,216000,21600.0,1
viv_1574,111.0,1,5,1975-01-01,,0,1.8,201000,20100.0,1
viv_1575,128.0,2,10,1980-01-01,,0,1.6,199000,19900.0,1
viv_1576,97.0,2,9,2016-01-01,ext,0,0.9,253000,25300.0,0
viv_1577,100.0,4+,7,1990-01-01,ext,0,1.9,293000,29300.0,1
viv_1578,90.0,4+,9,1995-01-01,,0,1.7,227000,22700.0,1
viv_1579,124.0,4+,9,1986-01-01,ext,0,2.0,291000,29100.0,1
viv_1580,100.0,3,9,1967-01-01,int,0,2.0,243000,24300.0,1
viv_1581,119.0,2,4,2020-01-01,ext,0,0.5,144000,14400.0,0
viv_1582,109.0,4+,7,2017-01-01,ext,0,1.1,249000,24900.0,0
viv_1583,104.0,4+,9,2005-01-01,,0,1.5,242000,24200.0,1
viv_1584,125.0,2,8,2005-01-01,,0,1.2,249000,24900.0,1
viv_1585,117.0,1,9,2022-01-01,int,0,0.7,205000,20500.0,1
viv_1586,86.0,3,9,1992-01-01,,0,1.2,214000,21400.0,1
viv_1587,81.0,2,9,1967-01-01,ext,0,1.5,198000,19800.0,1
viv_1588,79.0,2,7,2013-01-01,,0,1.9,204000,20400.0,1
viv_1589,85.0,1,8,1978-01-01,ext,0,1.9,184000,18400.0,1
viv_1590,102.0,1,1,1982-01-01,,0,1.6,197000,19700.0,1
viv_1591,87.0,3,6,1991-01-01,,0,1.7,238000,23800.0,1
viv_1592,130.0,3,2,2005-01-01,ext,0,0.8,345000,34500.0,1
viv_1593,117.0,2,6,2023-01-01,ext,0,1.7,286000,28600.0,1
viv_1594,72.0,3,4,2017-01-01,ext,0,1.5,237000,23700.0,1
viv_1595,101.0,3,9,1976-01-01,,0,1.4,225000,22500.0,1
viv_1596,69.0,2,7,1990-01-01,int,0,1.9,210000,21000.0,1
viv_1597,121.0,2,3,1989-01-01,ext,0,1.6,299000,29900.0,1
viv_1598,76.0,4+,10,2000-01-01,,0,1.8,176000,17600.0,1
viv_1599,84.0,3,9,2021-01-01,ext,0,1.3,229000,22900.0,1
viv_1600,82.0,4+,1,1984-01-01,,0,0.9,246000,24600.0,1
viv_1601,71.0,4+,7,2019-01-01,,0,0.7,215000,21500.0,1
viv_1602,103.0,3,4,2020-01-01,ext,0,1.2,297000,29700.0,1
viv_1603,93.0,1,2,1994-01-01,ext,0,0.7,206000,20600.0,1
viv_1604,110.0,3,4,2015-01-01,int,0,2.0,326000,32600.0,1
viv_1605,68.0,2,3,2011-01-01,,0,0.5,198000,19800.0,1
viv_1606,98.0,1,10,2015-01-01,int,0,1.0,167000,16700.0,1
viv_1607,116.0,3,6,1981-01-01,ext,0,1.2,311000,31100.0,1
viv_1608,87.0,1,3,1987-01-01,int,0,1.7,205000,20500.0,1
viv_1609,122.0,1,2,1999-01-01,int,0,0.9,238000,23800.0,1
viv_1610,106.0,3,4,1978-01-01,,0,2.0,269000,26900.0,1
viv_1611,67.0,2,6,2001-01-01,ext,0,1.0,161000,16100.0,0
viv_1612,129.0,1,6,2012-01-01,ext,0,1.4,230000,23000.0,1
viv_1613,115.0,4+,3,2023-01-01,,0,1.9,303000,30300.0,1
viv_1614,115.0,4+,10,2001-01-01,,0,0.6,263000,26300.0,0
viv_1615,106.0,3,4,1984-01-01,int,0,0.8,311000,31100.0,1
viv_1616,121.0,2,1,1997-01-01,ext,0,0.9,303000,30300.0,1
viv_1617,75.0,3,4,1971-01-01,int,0,1.2,241000,24100.0,1
viv_1618,64.0,1,10,1974-01-01,int,0,1.0,138000,13800.0,1
viv_1619,118.0,2,9,1978-01-01,ext,0,1.9,171000,17100.0,0
viv_1620,74.0,2,8,1990-01-01,ext,0,1.5,209000,20900.0,1
viv_1621,76.0,1,6,2008-01-01,ext,0,1.5,181000,18100.0,1
viv_1622,129.0,3,4,1999-01-01,,0,1.6,298000,29800.0,1
viv_1623,96.0,3,4,1988-01-01,int,0,1.9,149000,14900.0,0
viv_1624,118.0,1,4,1967-01-01,int,0,0.7,142000,14200.0,0
viv_1625,64.0,2,2,2014-01-01,ext,0,1.2,155000,15500.0,0
viv_1626,65.0,3,8,2002-01-01,,0,1.4,192000,19200.0,1
viv_1627,85.0,3,10,2003-01-01,,0,1.2,134000,13400.0,0
viv_1628,115.0,4+,7,1989-01-01,,0,1.6,280000,28000.0,1
viv_1629,103.0,2,3,1975-01-01,ext,0,1.7,270000,27000.0,1
viv_1630,101.0,4+,8,1976-01-01,ext,0,0.6,269000,26900.0,0
viv_1631,111.0,4+,7,1973-01-01,,0,1.6,272000,27200.0,1
viv_1632,76.0,4+,9,2007-01-01,int,0,0.6,300000,30000.0,0
viv_1633,89.0,2,6,1977-01-01,ext,0,2.0,242000,24200.0,1
viv_1634,73.0,3,4,1975-01-01,int,0,1.7,166000,16600.0,0
viv_1635,91.0,2,8,1990-01-01,int,0,1.9,244000,24400.0,1
viv_1636,120.0,2,3,2012-01-01,ext,0,1.1,300000,30000.0,1
viv_1637,110.0,1,2,1972-01-01,ext,0,1.9,313000,31300.0,0
viv_1638,75.0,4+,6,1999-01-01,ext,0,0.5,247000,24700.0,1
viv_1639,72.0,4+,2,2010-01-01,,0,1.0,227000,22700.0,1
viv_1640,79.0,4+,2,1998-01-01,int,0,0.6,273000,27300.0,1
viv_1641,121.0,2,6,2022-01-01,ext,0,1.3,288000,28800.0,1
viv_1642,117.0,1,4,1976-01-01,ext,0,0.8,222000,22200.0,1
viv_1643,126.0,3,10,2023-01-01,ext,0,1.0,230000,23000.0,1
viv_1644,123.0,1,6,1996-01-01,,0,1.2,168000,16800.0,0
viv_1645,115.0,2,4,2016-01-01,,0,1.3,259000,25900.0,1
viv_1646,95.0,4+,5,1982-01-01,ext,0,1.2,297000,29700.0,0
viv_1647,109.0,1,2,2018-01-01,ext,0,1.9,198000,19800.0,0
viv_1648,70.0,4+,9,1982-01-01,int,0,1.3,332000,33200.0,0
viv_1649,77.0,3,1,1965-01-01,,0,0.5,201000,20100.0,1
viv_1650,128.0,4+,3,2016-01-01,,0,1.9,317000,31700.0,1
viv_1651,72.0,4+,2,2000-01-01,ext,0,1.6,115000,11500.0,0
viv_1652,88.0,3,3,1999-01-01,,0,1.4,246000,24600.0,1
viv_1653,100.0,1,2,2011-01-01,,0,1.4,198000,19800.0,1
viv_1654,78.0,4+,6,1993-01-01,ext,0,1.4,254000,25400.0,1
viv_1655,111.0,2,1,2021-01-01,int,0,1.7,299000,29900.0,1
viv_1656,112.0,2,6,1987-01-01,ext,0,1.1,278000,27800.0,1
viv_1657,108.0,1,10,1996-01-01,int,0,0.5,171000,17100.0,1
viv_1658,92.0,2,3,2022-01-01,ext,0,1.4,259000,25900.0,1
viv_1659,98.0,1,10,1995-01-01,int,0,0.6,166000,16600.0,1
viv_1660,88.0,2,1,2005-01-01,int,0,1.7,262000,26200.0,1
viv_1661,108.0,4+,10,1982-01-01,int,0,1.8,231000,23100.0,1
viv_1662,81.0,2,8,1988-01-01,int,0,1.5,277000,27700.0,0
viv_1663,102.0,1,5,2018-01-01,int,0,1.9,218000,21800.0,1
viv_1664,71.0,4+,10,1996-01-01,,0,1.8,171000,17100.0,1
viv_1665,61.0,4+,7,1989-01-01,ext,0,0.7,287000,28700.0,0
viv_1666,81.0,4+,4,2023-01-01,ext,0,0.6,239000,23900.0,0
viv_1667,62.0,2,6,2019-01-01,ext,0,0.6,196000,19600.0,1
viv_1668,100.0,1,7,1993-01-01,,0,1.2,187000,18700.0,1
viv_1669,120.0,4+,5,2002-01-01,ext,0,1.2,339000,33900.0,1
viv_1670,76.0,2,4,1995-01-01,int,0,1.7,234000,23400.0,1
viv_1671,123.0,4+,3,1966-01-01,ext,0,1.1,315000,31500.0,1
viv_1672,105.0,4+,2,2001-01-01,ext,0,1.4,320000,32000.0,1
viv_1673,91.0,4+,5,1973-01-01,int,0,0.7,256000,25600.0,0
viv_1674,127.0,3,9,1987-01-01,,0,1.5,124000,12400.0,0
viv_1675,89.0,3,9,2012-01-01,ext,0,1.5,187000,18700.0,0
viv_1676,80.0,4+,4,2016-01-01,ext,0,0.7,267000,26700.0,1
viv_1677,64.0,3,10,2011-01-01,int,0,1.9,172000,17200.0,1
viv_1678,106.0,3,10,2007-01-01,int,0,1.0,222000,22200.0,1
viv_1679,63.0,3,10,2005-01-01,int,0,1.6,297000,29700.0,0
viv_1680,73.0,4+,7,1974-01-01,int,0,1.3,241000,24100.0,1
viv_1681,84.0,3,8,1975-01-01,,0,1.1,221000,22100.0,1
viv_1682,60.0,1,2,2007-01-01,int,0,1.6,150000,15000.0,0
viv_1683,101.0,4+,9,1985-01-01,int,0,1.2,273000,27300.0,1
viv_1684,75.0,1,9,2001-01-01,int,0,2.0,171000,17100.0,1
viv_1685,69.0,1,9,2015-01-01,,0,1.2,138000,13800.0,0
viv_1686,113.0,2,4,2013-01-01,,0,0.7,259000,25900.0,1
viv_1687,121.0,4+,5,1994-01-01,int,0,1.9,222000,22200.0,0
viv_1688,87.0,3,3,2009-01-01,ext,0,0.8,269000,26900.0,1
viv_1689,99.0,3,9,2023-01-01,ext,0,1.3,252000,25200.0,1
viv_1690,96.0,4+,7,1996-01-01,,0,0.9,258000,25800.0,1
viv_1691,117.0,4+,2,1967-01-01,int,0,0.5,328000,32800.0,1
viv_1692,106.0,3,1,1983-01-01,int,0,0.5,320000,32000.0,1
viv_1693,107.0,2,5,1969-01-01,int,0,0.6,341000,34100.0,0
viv_1694,82.0,4+,6,2006-01-01,int,0,0.6,275000,27500.0,1
viv_1695,120.0,2,1,1978-01-01,int,0,1.4,224000,22400.0,0
viv_1696,103.0,1,5,1988-01-01,,0,0.5,197000,19700.0,1
viv_1697,106.0,2,3,2022-01-01,ext,0,1.2,279000,27900.0,1
viv_1698,125.0,3,9,1973-01-01,ext,0,1.3,216000,21600.0,0
viv_1699,113.0,1,9,1988-01-01,,0,0.6,184000,18400.0,1
viv_1700,83.0,3,2,1973-01-01,ext,0,0.6,257000,25700.0,1
viv_1701,117.0,2,5,2012-01-01,,0,0.9,259000,25900.0,1
viv_1702,125.0,2,7,2000-01-01,ext,0,0.7,285000,28500.0,1
viv_1703,109.0,4+,8,1995-01-01,int,0,1.1,305000,30500.0,1
viv_1704,130.0,1,9,2004-01-01,,0,0.7,192000,19200.0,1
viv_1705,77.0,1,7,1964-01-01,int,0,1.7,258000,25800.0,0
viv_1706,108.0,4+,8,2022-01-01,ext,0,1.4,294000,29400.0,1
viv_1707,69.0,1,9,1978-01-01,int,0,0.8,163000,16300.0,1
viv_1708,129.0,4+,9,2016-01-01,,0,1.5,271000,27100.0,1
viv_1709,60.0,4+,3,1993-01-01,,0,0.7,197000,19700.0,1
viv_1710,114.0,3,3,1986-01-01,,0,1.2,283000,28300.0,1
viv_1711,61.0,1,6,1997-01-01,int,0,1.6,166000,16600.0,1
viv_1712,111.0,3,1,2007-01-01,,0,1.8,281000,28100.0,1
viv_1713,63.0,2,1,1994-01-01,int,0,1.6,208000,20800.0,1
viv_1714,61.0,4+,8,2021-01-01,ext,0,0.6,205000,20500.0,1
viv_1715,60.0,3,6,2010-01-01,int,0,1.2,211000,21100.0,1
viv_1716,70.0,2,4,1995-01-01,int,0,0.8,203000,20300.0,0
viv_1717,99.0,4+,8,1998-01-01,ext,0,1.6,297000,29700.0,0
viv_1718,93.0,3,7,2006-01-01,ext,0,1.6,267000,26700.0,1
viv_1719,118.0,2,2,2013-01-01,,0,0.8,265000,26500.0,1
viv_1720,107.0,4+,1,1983-01-01,ext,0,1.4,324000,32400.0,1
viv_1721,76.0,4+,9,1987-01-01,int,0,1.1,228000,22800.0,1
viv_1722,60.0,2,2,2022-01-01,ext,0,1.8,196000,19600.0,1
viv_1723,103.0,2,7,1970-01-01,,0,1.5,230000,23000.0,1
viv_1724,75.0,4+,6,1978-01-01,int,0,2.0,251000,25100.0,1
viv_1725,117.0,3,6,2005-01-01,int,0,1.4,329000,32900.0,1
viv_1726,96.0,4+,5,1989-01-01,,0,0.5,266000,26600.0,1
viv_1727,124.0,3,7,1982-01-01,ext,0,1.3,315000,31500.0,1
viv_1728,81.0,1,6,2004-01-01,int,0,1.3,147000,14700.0,0
viv_1729,119.0,3,6,1976-01-01,ext,0,0.8,140000,14000.0,0
viv_1730,124.0,3,4,2012-01-01,ext,0,1.8,330000,33000.0,1
viv_1731,85.0,2,9,1967-01-01,,0,1.8,186000,18600.0,1
viv_1732,101.0,3,3,1984-01-01,int,0,0.9,308000,30800.0,1
viv_1733,111.0,2,4,1977-01-01,int,0,1.6,291000,29100.0,1
viv_1734,114.0,3,9,1979-01-01,int,0,0.6,225000,22500.0,0
viv_1735,92.0,1,3,1989-01-01,,0,0.9,227000,22700.0,0
viv_1736,120.0,1,5,1983-01-01,,0,1.2,205000,20500.0,1
viv_1737,117.0,2,1,1965-01-01,,0,1.5,234000,23400.0,1
viv_1738,62.0,2,8,2017-01-01,,0,1.9,175000,17500.0,1
viv_1739,126.0,4+,6,1986-01-01,,0,1.4,301000,30100.0,1
viv_1740,118.0,4+,8,1984-01-01,,0,1.6,273000,27300.0,1
